project_id,contractor,electricity_iou,gas_iou,weather_normalized_yearly_kwh_savings,weather_normalized_yearly_therm_savings,predicted_yearly_kwh_savings,predicted_yearly_therm_savings
6OGVS7,Contractor 24,Utility 10,Utility 10,9293.717248,-32.85920189,851.02,6288.687
EN85FR,Contractor 18,Utility 4,Utility 4,402.45726060000004,306.6893878,329.87,557.7374
RU89Q6,Contractor 9,Utility 4,Utility 4,-887.9885162,0.0,256.2,292.204
8RH7FB,Contractor 69,Utility 4,Utility 4,0.0,84.89808368,648.15,1043.083
QX0JM1,Contractor 17,Utility 15,Utility 15,-2352.992682,-90.65080995,283.37,4289.566
SEHDPS1526383817,Contractor 51,Utility 3,Utility 9,0.0,0.0,3527.0,288.0
SEHDPS1526383814,Contractor 2,Utility 3,Utility 9,0.0,106.3020137,,
SEHDPS1526383815,Contractor 7,Utility 3,Utility 9,0.0,29.51323835,20026.0,298.0
SEHDPS1526383812,Contractor 39,Utility 3,Utility 9,324.17151989999996,83.36532044,-975.0,269.0
SEHDPS1526383813,Contractor 2,Utility 3,Utility 9,-1041.333532,108.3804716,5349.0,286.0
SEHDPS1526383810,Contractor 2,Utility 3,Utility 9,0.0,125.56261880000001,3024.0,206.0
SEHDPS1526383811,Contractor 2,Utility 3,Utility 9,1578.384445,430.95287360000003,1332.0,60.0
ZSSFZT,Contractor 18,Utility 4,Utility 4,664.6838343999999,2.132023565,222.95,234.7597
75AAKJ,Contractor 12,Utility 4,Utility 4,-3852.4207340000003,0.0,220.18,298.3587
WSZ5NP,Contractor 19,Utility 4,Utility 4,2909.032824,266.7157017,252.16,1778.4289999999999
182BHO,Contractor 12,Utility 4,Utility 4,3360.7138219999997,0.0,274.76,30.480659999999997
JYFPIW,Contractor 60,Utility 10,Utility 10,1457.061825,0.0,274.94,3123.974
HRO8LH,Contractor 9,Utility 4,Utility 4,-993.5459661,0.0,471.84,943.1418
I11ZWZ,Contractor 13,Utility 4,Utility 4,126.031393,0.0,968.2,968.6401
SGHDPS1526314117,Contractor 10,Utility 5,Utility 9,-1359.204233,0.0,2746.0,0.0
8CDBE1,Contractor 18,Utility 4,Utility 4,2324.415578,0.0,301.36,421.7468
PWGPY3,Contractor 17,Utility 15,Utility 15,-3818.843998,0.0,217.81,4544.842000000001
L4WUTO,Contractor 27,Utility 10,Utility 10,468.026337,113.2108101,,
3DPGS1,Contractor 24,Utility 10,Utility 10,-118.9538389,87.99354386,1052.92,4839.097
NOX5R9,Contractor 17,Utility 4,Utility 4,3571.660275,-60.22188213,173.18,4468.933
SGHDPS1525970393,Contractor 10,Utility 5,Utility 9,461.9791897,67.21948948,2914.0,229.0
0CXVQ7,Contractor 92,Utility 4,Utility 4,0.0,73.72584531,1549.56,1638.628
J87X8S,Contractor 102,Utility 4,Utility 4,387.2735335,55.20055545,,
BSKLXZ,Contractor 13,Utility 4,Utility 4,1384.4086929999999,140.41065700000001,289.13,270.8089
RZFOHW,Contractor 103,Utility 15,Utility 4,0.0,-0.571434977,610.7,-4600.821
TM34UV,Contractor 63,Utility 4,Utility 4,0.0,-60.11776989,649.76,1587.046
5223337009,Contractor 55,Utility 7,Utility 7,0.0,12.70937077,311.0,178.0
AALL8X,Contractor 101,Utility 10,Utility 10,0.0,0.0,714.93,5681.125
FJXN98,Contractor 18,Utility 4,Utility 4,0.0,-22.65609023,361.02,2181.712
5JD6CB,Contractor 9,Utility 4,Utility 4,-1504.20246,24.09772335,522.93,15119.87
53L6VU,Contractor 104,Utility 4,Utility 4,0.0,-63.13223096,,
DWLPQZ,Contractor 3,Utility 4,Utility 4,-2638.7276039999997,256.3061173,482.37,4909.73
RLM6UI,Contractor 35,Utility 10,Utility 10,5943.280647,248.7773681,267.69,2471.864
OZ6WMK,Contractor 32,Utility 4,Utility 4,23.5007872,36.51970385,393.99,5221.571
6YRQ7B,Contractor 44,Utility 4,Utility 4,602.5223985,-130.7851088,148.72,3402.696
VBTY3I,Contractor 22,Utility 4,Utility 4,9187.078748,196.6925476,409.72,-1390.094
UY00SK,Contractor 5,Utility 4,Utility 4,0.0,0.0,200.29,4309.789000000001
HXJ1V6,Contractor 40,Utility 4,Utility 4,0.0,278.45779849999997,645.05,903.8687
SQSZ36,Contractor 18,Utility 4,Utility 4,907.8430012,169.7599821,137.51,773.1536
0LY5XE,Contractor 105,Utility 4,Utility 4,9136.426494,-167.9122858,247.76,2858.441
FQH3UY,Contractor 34,Utility 4,Utility 4,-3470.583772,-108.24110549999999,584.99,1126.026
31FQO5,Contractor 92,Utility 4,Utility 4,-274.4181386,27.85196643,260.77,541.3247
442TNR,Contractor 24,Utility 10,Utility 10,0.0,250.5028642,,
QYZ07A,Contractor 9,Utility 4,Utility 4,1092.065372,235.5453086,240.67,168.8159
2E5UE5,Contractor 17,Utility 4,Utility 4,0.0,-2.486599684,504.49,6585.286999999999
M33J46,Contractor 13,Utility 4,Utility 4,1470.815359,169.74638069999997,401.18,-111.9578
MXHJIP,Contractor 106,Utility 4,Utility 4,2521.352318,179.4358281,225.96,2702.5209999999997
DG29EI,Contractor 92,Utility 4,Utility 4,966.0242961000001,164.2466312,,3499.1209999999996
SEHDPS1526388676,Contractor 78,Utility 3,Utility 9,0.0,131.7563009,4968.0,347.0
SEHDPS1526388673,Contractor 47,Utility 3,Utility 9,0.0,-25.74702806,2661.0,68.0
SEHDPS1526388671,Contractor 2,Utility 3,Utility 9,-1076.071718,62.03119043,,
GHUN5M,Contractor 18,Utility 4,Utility 4,1427.312301,58.38429433,225.15,247.9484
SEHDPS1526388679,Contractor 6,Utility 3,Utility 9,0.0,164.30913710000002,3199.0,41.0
SEHDPS1526388678,Contractor 2,Utility 3,Utility 9,-613.6978554,152.94346430000002,870.0,149.0
AU8G8S,Contractor 83,Utility 4,Utility 4,2602.226017,-68.85129718,,
SEHDPS1526388445,Contractor 21,Utility 3,Utility 9,-252.0791429,444.57105020000006,3340.0,11.0
SGHDPS1526280117,Contractor 10,Utility 5,Utility 9,466.7969178,68.92791656,1230.0,134.0
GRUZBH,Contractor 11,Utility 4,Utility 4,-2653.154638,0.0,651.98,848.1829
R9TLRX,Contractor 13,Utility 4,Utility 4,6262.164779,0.0,344.28,1291.911
MW9XAI,Contractor 19,Utility 4,Utility 4,850.4801437000001,0.0,265.17,56.565059999999995
9V9X1O,Contractor 9,Utility 4,Utility 4,855.3842283,0.0,422.06,3075.0290000000005
FG4Q4W,Contractor 9,Utility 4,Utility 4,2934.5309,-28.33397779,111.55,5279.308000000001
SGHDPS1526258345,Contractor 10,Utility 4,Utility 9,6447.42731,0.0,191.0,148.0
1QDHZU,Contractor 12,Utility 4,Utility 4,159.728489,0.0,332.84,485.3458
WTS2H1,Contractor 107,Utility 15,Utility 4,0.0,0.0,458.79,5264.068
SEHDPS1526388324,Contractor 46,Utility 3,Utility 9,1401.14349,0.0,93.0,75.0
VUDG3U,Contractor 18,Utility 4,Utility 4,0.0,188.0736858,555.38,813.306
TN38OB,Contractor 20,Utility 15,Utility 15,574.8475847,97.74732863,186.22,2405.627
RM9WFY,Contractor 8,Utility 10,Utility 10,921.6009087000001,144.7900918,208.0,3744.138
X9W0UG,Contractor 9,Utility 4,Utility 4,-269.8812992,85.40259422,311.42,442.5557
I3QEFU,Contractor 60,Utility 10,Utility 10,0.0,0.0,248.05,1351.993
EPXB5U,Contractor 12,Utility 4,Utility 4,582.7098003,-88.37344605,585.32,850.8206
HJPIOZ,Contractor 9,Utility 4,Utility 4,0.0,-153.6261251,569.04,633.939
Z17EAQ,Contractor 8,Utility 10,Utility 10,-337.5901809,87.97273017,287.04,154.4549
OI5O0Z,Contractor 24,Utility 10,Utility 10,3456.938487,0.0,378.17,3184.6420000000003
PD3S9F,Contractor 12,Utility 4,Utility 4,254.2827107,0.0,220.14,654.1618
SEHDPS1526388271,Contractor 2,Utility 3,Utility 9,823.6263227000001,232.3772017,851.0,61.0
SEHDPS1526388270,Contractor 2,Utility 3,Utility 9,0.0,11.7398341,46.0,452.0
SEHDPS1526388277,Contractor 2,Utility 3,Utility 9,0.0,101.6980138,1602.0,170.0
21GW28,Contractor 24,Utility 10,Utility 10,4397.345356,-30.20098838,339.98,3012.0159999999996
SEHDPS1526388275,Contractor 2,Utility 3,Utility 9,0.0,0.0,1744.0,236.0
SEHDPS1526388274,Contractor 2,Utility 3,Utility 9,-2094.541606,84.37249204,3416.0,214.0
TLTTJ0,Contractor 13,Utility 15,Utility 15,5.567218025,-7.416877637000001,320.87,265.8265
SEHDPS1526388829,Contractor 2,Utility 3,Utility 9,0.0,49.38879626,945.0,79.0
ERCOC0,Contractor 34,Utility 4,Utility 4,0.0,62.50442245,108.8,-72.09846999999999
SGHDPS1526258343,Contractor 10,Utility 5,Utility 9,-725.7184967999999,197.880215,3355.0,261.0
WWDPG3,Contractor 25,Utility 10,Utility 10,3161.980358,0.0,174.62,2528.136
BIFEZG,Contractor 24,Utility 10,Utility 10,-1090.639307,0.0,426.32,4161.196
CG3TTX,Contractor 5,Utility 4,Utility 4,657.2610517999999,0.0,,8948.417
U6BMEE,Contractor 24,Utility 10,Utility 10,0.0,-55.37633909,1300.14,10186.11
KUEIDM,Contractor 18,Utility 4,Utility 4,67.33331434,0.0,289.57,508.2063
2YVVU7,Contractor 17,Utility 10,Utility 10,144.4858289,0.0,109.84,2679.66
HI8K53,Contractor 8,Utility 10,Utility 10,0.0,288.0954588,110.89,2245.897
0IRSMT,Contractor 44,Utility 4,Utility 4,748.3016980000001,0.0,229.84,3741.7940000000003
SEHDPS1526388419,Contractor 2,Utility 3,Utility 9,-266.9997267,52.01645347,2929.0,320.0
O1WWNP,Contractor 24,Utility 10,Utility 10,0.0,-93.34195603,293.39,3955.744
SEHDPS1526388414,Contractor 82,Utility 3,Utility 9,0.0,-34.73939576,406.0,289.0
1YBEQM,Contractor 12,Utility 4,Utility 4,0.0,196.1456253,343.93,1075.615
SEHDPS1526388411,Contractor 2,Utility 3,Utility 9,2283.025495,0.0,1479.0,118.0
SEHDPS1526436908,Contractor 2,Utility 3,Utility 9,0.0,106.85377609999999,5544.0,453.0
8313343349,Contractor 55,Utility 7,Utility 7,-29.12758393,398.48996769999997,146.0,123.0
OWCBW4,Contractor 11,Utility 4,Utility 4,0.0,53.510501100000006,741.54,960.7269
J0STM2,Contractor 3,Utility 4,Utility 4,0.0,125.1902184,408.44,595.5451
UQ9VV2,Contractor 17,Utility 4,Utility 4,2359.7868,82.49716781,133.3,2789.8590000000004
9249IH,Contractor 44,Utility 10,Utility 10,-102.4336853,0.0,125.32,2717.175
OXCCAH,Contractor 65,Utility 10,Utility 10,0.0,188.5233144,426.43,7658.558000000001
D2SD8Y,Contractor 108,Utility 10,Utility 10,495.5912828,0.0,206.68,2694.3140000000003
SEHDPS1526388899,Contractor 2,Utility 3,Utility 9,2300.9426780000003,154.9823464,816.0,434.0
SEHDPS1526388898,Contractor 2,Utility 3,Utility 9,4197.961522,0.0,2463.0,356.0
BUUM6T,Contractor 60,Utility 10,Utility 10,-695.2134328,0.0,53.14,1664.1270000000002
9G82OG,Contractor 11,Utility 4,Utility 4,0.0,0.0,454.73,654.1618
0CXWVB,Contractor 9,Utility 4,Utility 4,-409.99584300000004,220.6973864,430.28,-3853.458
CYXJKM,Contractor 38,Utility 4,Utility 4,404.7737234,39.42116647,251.23,930.5392
C17NWR,Contractor 24,Utility 10,Utility 10,-2867.775059,-78.1012547,256.99,3245.018
SEHDPS1526388894,Contractor 2,Utility 3,Utility 9,0.0,-78.68048950000001,4027.0,351.0
SEHDPS1526388303,Contractor 2,Utility 3,Utility 9,0.0,24.625087100000002,1791.0,187.0
SEHDPS1526388302,Contractor 82,Utility 3,Utility 9,0.0,127.3499937,266.0,301.0
SEHDPS1526388306,Contractor 2,Utility 3,Utility 9,-809.3279487000001,0.0,3395.0,280.0
SEHDPS1526388305,Contractor 2,Utility 3,Utility 9,-1906.866083,0.0,346.0,187.0
SEHDPS1526388304,Contractor 2,Utility 3,Utility 9,0.0,230.754274,1853.0,297.0
OGUSVO,Contractor 9,Utility 4,Utility 4,0.0,0.0,247.33,211.6061
SEHDPS1526388309,Contractor 2,Utility 3,Utility 9,2610.407699,66.98869723,2911.0,315.0
SD4235,Contractor 109,Utility 4,Utility 4,284.39034219999996,174.3176382,289.92,91.44197
P6II3O,Contractor 17,Utility 4,Utility 4,0.0,285.9011145,305.72,5461.606
W2XRAE,Contractor 17,Utility 4,Utility 4,1290.560158,0.0,161.56,1585.287
ERI3V6,Contractor 63,Utility 4,Utility 4,-2073.0345850000003,0.0,183.05,587.6319
BE9XQR,Contractor 44,Utility 4,Utility 4,-662.7781641,0.0,204.2,6545.135
LHYTIV,Contractor 17,Utility 15,Utility 15,4745.498200999999,0.0,152.98,4398.593
SUM9UM,Contractor 33,Utility 4,Utility 4,274.921599,0.0,479.51,1875.733
3C6ILT,Contractor 70,Utility 15,Utility 4,774.851811,0.0,99.04,152.9895
3798085090,Contractor 30,Utility 7,Utility 7,-72.57062429,123.5841655,84.0,156.0
KQ13JA,Contractor 60,Utility 10,Utility 10,1601.215403,0.0,,
7AEH8T,Contractor 12,Utility 4,Utility 4,1812.5723670000002,411.6470041,185.04,310.0821
8ALN6Q,Contractor 9,Utility 4,Utility 4,4132.71264,318.21087719999997,84.85,96.71746999999999
XMYL4O,Contractor 44,Utility 10,Utility 10,0.0,0.0,171.85,2849.355
T87V8X,Contractor 27,Utility 10,Utility 10,729.3142617999999,117.78392520000001,,
B0SSLI,Contractor 24,Utility 10,Utility 10,3557.3863060000003,170.1019425,-405.4,21478.9
SEHDPS1526388485,Contractor 2,Utility 3,Utility 9,0.0,150.9291821,1905.0,169.0
8W3ZYW,Contractor 94,Utility 4,Utility 4,0.0,0.0,384.88,2863.13
3CKW8Z,Contractor 35,Utility 10,Utility 10,289.02470120000004,47.18303462,488.35,2524.326
PUAILX,Contractor 27,Utility 10,Utility 10,0.0,0.0,190.2,1772.274
U17YND,Contractor 18,Utility 4,Utility 4,0.0,0.0,294.87,405.9203
SA0RQG,Contractor 95,Utility 15,Utility 15,61.47166596,-11.25092229,533.68,6257.326999999999
C944LW,Contractor 110,Utility 4,Utility 4,0.0,0.0,477.72,5845.545
SL2LQ7,Contractor 24,Utility 10,Utility 10,0.0,103.04800209999999,216.87,1422.626
SNVX14,Contractor 8,Utility 10,Utility 10,0.0,0.0,553.18,7553.634
OATDMS,Contractor 25,Utility 4,Utility 4,0.0,-269.29033010000006,153.19,58.90973
OH2P63,Contractor 24,Utility 10,Utility 10,740.0730335,0.0,140.79,1651.524
SEHDPS1526383808,Contractor 39,Utility 3,Utility 9,159.1508041,143.296623,7158.0,29.0
CXI7DY,Contractor 13,Utility 4,Utility 4,0.0,0.0,189.1,937.2802
N7ODO3,Contractor 5,Utility 4,Utility 4,0.0,0.0,,3941.383
PF1V5T,Contractor 17,Utility 4,Utility 4,-1063.523482,218.62589010000002,787.85,9935.521
ARDSPO,Contractor 57,Utility 10,Utility 10,0.0,144.5197947,139.85,4116.647
SEHDPS1526383807,Contractor 14,Utility 3,Utility 9,1437.74225,94.70868297,1199.0,88.0
DM1MMW,Contractor 87,Utility 4,Utility 4,0.0,115.92819579999998,1010.26,1253.224
QAQ2N0,Contractor 24,Utility 10,Utility 10,0.0,17.94205649,379.22,3344.9590000000003
SEHDPS1526388488,Contractor 2,Utility 3,Utility 9,-136.93764,38.43828551,2748.0,225.0
N5DYXF,Contractor 92,Utility 15,Utility 15,0.0,84.56356556,209.41,2182.884
RCBZLW,Contractor 24,Utility 10,Utility 10,1852.362498,0.0,812.97,11313.01
TLZ2LJ,Contractor 24,Utility 10,Utility 10,-98.02625866,-19.12944827,161.71,3073.5640000000003
NADR55,Contractor 45,Utility 4,Utility 4,849.9784976,0.0,322.31,1523.74
W8KQJ1,Contractor 67,Utility 4,Utility 4,564.5879377,-4.761293011,662.71,4119.5779999999995
X4XY9U,Contractor 17,Utility 4,Utility 4,0.0,87.58786887,296.6,5019.05
OWOT5S,Contractor 45,Utility 4,Utility 4,-757.1723102000001,0.0,152.22,1402.11
B5KHEP,Contractor 111,Utility 4,Utility 4,-1381.004778,414.72460839999997,410.27,1024.912
6FQHWV,Contractor 64,Utility 4,Utility 4,0.0,153.0112774,623.38,2128.9570000000003
C2FX68,Contractor 25,Utility 4,Utility 4,180.6169288,0.0,244.0,418.8159
Z4QM6O,Contractor 17,Utility 4,Utility 4,0.0,144.3617403,172.06,-950.4689
WBUQNO,Contractor 44,Utility 10,Utility 10,0.0,105.07501450000001,106.54,1239.742
G13SW0,Contractor 18,Utility 4,Utility 4,0.0,58.37957751,,
NI0TGT,Contractor 63,Utility 4,Utility 4,2661.274587,179.2815775,444.29,579.1324
A17DBB,Contractor 24,Utility 15,Utility 10,-217.08258540000003,45.98525373,312.92,2690.5040000000004
C9YQA1,Contractor 8,Utility 10,Utility 10,-3527.7297340000005,-388.0390144,673.62,7632.474
36SVLP,Contractor 8,Utility 10,Utility 10,-4447.873195,79.355488,764.92,7453.693
KKBOYM,Contractor 3,Utility 4,Utility 4,-440.6543098,86.11322501,109.77,8793.963
T5W418,Contractor 25,Utility 10,Utility 10,644.1407517000001,137.2222217,98.03,1097.3039999999999
G5TL3O,Contractor 9,Utility 4,Utility 4,-445.71986519999996,210.43104730000002,96.63,2840.8559999999998
ON87IO,Contractor 32,Utility 4,Utility 4,494.52878119999997,-86.27543568,248.6,53.34115
XFKY8M,Contractor 112,Utility 10,Utility 10,0.0,0.0,,
YG0UUF,Contractor 41,Utility 4,Utility 4,-81.57990737,177.6371209,109.38,1539.859
SEHDPS1526388279,Contractor 16,Utility 3,Utility 9,532.8423562,0.0,-1.496,127.0
1117122256,Contractor 113,Utility 7,Utility 7,0.0,231.7321187,-71.0,148.0
ZCFN2K,Contractor 17,Utility 15,Utility 15,0.0,101.87170079999999,401.74,6124.561
SEHDPS1526388278,Contractor 15,Utility 3,Utility 9,0.0,103.1122019,3756.0,107.0
17FLPA,Contractor 17,Utility 4,Utility 4,0.0,0.0,199.89,4775.205
EJRE4X,Contractor 17,Utility 15,Utility 15,0.0,-124.10713740000001,383.6,2915.592
SGHDPS1526030095,Contractor 10,Utility 4,Utility 9,-641.1030832,-105.11860800000001,995.0,714.0
AEVISL,Contractor 60,Utility 4,Utility 4,0.0,0.0,124.8,2733.2940000000003
9PM7GH,Contractor 24,Utility 10,Utility 10,0.0,186.93869569999998,319.74,3574.15
2159X6,Contractor 24,Utility 10,Utility 10,5521.376564,-59.008079,392.94,2805.9790000000003
RRAKYL,Contractor 1,Utility 4,Utility 4,195.8811924,0.0,175.29,1714.537
SEHDPS1526388273,Contractor 2,Utility 3,Utility 9,0.0,0.0,2526.0,197.0
3KR8VN,Contractor 41,Utility 4,Utility 4,0.0,0.0,347.54,699.5897
SEHDPS1526388272,Contractor 2,Utility 3,Utility 9,727.5591875,0.0,3432.0,151.0
0UW6RA,Contractor 8,Utility 10,Utility 10,-596.6240428,-27.94548113,170.39,2318.5820000000003
X313ND,Contractor 17,Utility 15,Utility 15,0.0,0.0,118.67,1927.0220000000002
SEHDPS1526388642,Contractor 2,Utility 3,Utility 9,0.0,-123.01734409999999,1495.0,376.0
SEHDPS1526388643,Contractor 39,Utility 3,Utility 9,-1657.059104,-192.40520859999998,2985.0,239.0
AHS5ZU,Contractor 18,Utility 4,Utility 4,0.0,109.2513416,253.66,340.8558
L72MCD,Contractor 94,Utility 4,Utility 4,0.0,93.16008547,185.5,416.4713
UOQ2JA,Contractor 32,Utility 4,Utility 4,811.3651064,176.62965119999998,327.87,233.8804
KJPBSH,Contractor 12,Utility 4,Utility 4,626.4547561,0.0,666.48,1019.637
SEHDPS1526388276,Contractor 2,Utility 3,Utility 9,6834.367065,-145.6016625,3390.0,208.0
6MLS0W,Contractor 57,Utility 10,Utility 10,-798.3035162000001,0.0,558.4,9816.53
XZNE4M,Contractor 114,Utility 10,Utility 10,0.0,12.57108577,299.19,3569.7540000000004
BV1C3I,Contractor 13,Utility 4,Utility 4,0.0,84.24054202,586.32,270.5158
ODSZG2,Contractor 3,Utility 4,Utility 4,-2485.377618,0.0,525.25,6421.746999999999
6CCHB3,Contractor 12,Utility 4,Utility 4,453.354805,0.0,148.36,248.5346
DGTQY9,Contractor 12,Utility 4,Utility 4,-1557.618116,215.61565319999997,99.5,183.17700000000002
SEHDPS1526388818,Contractor 2,Utility 3,Utility 9,129.0890251,68.16161029,2952.0,298.0
FCXOTO,Contractor 115,Utility 4,Utility 4,201.54723969999998,322.2957434,337.1,3336.4590000000003
SEHDPS1526388922,Contractor 14,Utility 3,Utility 9,291.538051,158.8796576,1016.0,210.0
G2J8ZN,Contractor 17,Utility 4,Utility 4,1204.291193,0.0,540.78,8098.183000000001
SEHDPS1526388170,Contractor 14,Utility 3,Utility 9,0.0,238.45880130000003,840.0,37.0
9IC5HT,Contractor 44,Utility 4,Utility 4,0.0,15.88210519,210.22,4211.02
PBPYOM,Contractor 32,Utility 4,Utility 4,98.07641531,219.9155938,,
DO1EEC,Contractor 73,Utility 10,Utility 10,11383.39273,639.3799838,233.4,2693.435
7IT4LM,Contractor 3,Utility 4,Utility 4,557.589584,-2.188251399,391.48,-2495.897
OJ9MVO,Contractor 33,Utility 4,Utility 4,251.6030398,131.5725486,477.54,2306.8579999999997
BIGBEZ,Contractor 41,Utility 4,Utility 4,4080.216739,0.0,307.45,6731.536
U9YN9H,Contractor 4,Utility 10,Utility 10,1257.524077,-215.66298179999998,445.04,4240.621
ZKNA3O,Contractor 63,Utility 4,Utility 4,217.7515732,0.0,141.7,458.6753
MZ0TL5,Contractor 17,Utility 15,Utility 15,-1000.303398,95.22837826,18.11,4710.434
YS2YKS,Contractor 22,Utility 4,Utility 4,23.54490886,0.0,300.54,6117.233
SF7LSH,Contractor 65,Utility 10,Utility 10,3239.239602,35.99247741,465.77,4706.331
SEHDPS1526388799,Contractor 2,Utility 3,Utility 9,8617.217055,-77.93205292,977.0,156.0
K532T5,Contractor 106,Utility 4,Utility 4,0.0,297.0897399,113.9,1294.549
SEHDPS1526388795,Contractor 2,Utility 3,Utility 9,-1225.257948,117.6628563,1496.0,195.0
SEHDPS1526388796,Contractor 2,Utility 3,Utility 9,-27.62394205,220.58947290000003,880.0,286.0
SEHDPS1526388797,Contractor 2,Utility 3,Utility 9,6119.738472,-39.21234422,1231.0,190.0
SEHDPS1526388242,Contractor 16,Utility 3,Utility 9,0.0,-205.0499053,1649.0,101.0
SEHDPS1526388243,Contractor 14,Utility 3,Utility 9,2719.261357,-16.90713529,6410.0,279.0
SEHDPS1526388792,Contractor 51,Utility 3,Utility 9,0.0,0.0,3752.0,125.0
SEHDPS1526388793,Contractor 2,Utility 3,Utility 9,-1585.1961880000001,126.31407340000001,1173.0,207.0
F9H2YR,Contractor 9,Utility 4,Utility 4,0.0,301.31922599999996,89.55,4794.549
9XY45H,Contractor 9,Utility 4,Utility 4,1264.187766,0.0,74.27,1686.108
M83VC9,Contractor 65,Utility 4,Utility 4,2011.2845690000001,-69.76262962,154.38,3648.886
BJHN5F,Contractor 44,Utility 4,Utility 4,-1551.591781,0.0,,
9752391557,Contractor 30,Utility 7,Utility 7,1425.127534,0.0,525.0,147.0
5FRHNU,Contractor 12,Utility 4,Utility 4,159.7331642,0.0,243.08,7.0339979999999995
NWFQS0,Contractor 23,Utility 10,Utility 10,5494.628648,0.0,360.91,5939.918000000001
E6C61Z,Contractor 24,Utility 10,Utility 10,637.3234907000001,0.0,388.4,3544.256
MXJA0C,Contractor 33,Utility 4,Utility 4,-525.7663166,0.0,516.21,1406.506
QV5HQX,Contractor 13,Utility 4,Utility 4,2138.9639460000003,0.0,304.33,416.7644
UMA6ZT,Contractor 35,Utility 10,Utility 10,380.6978548,30.78721768,252.53,1581.184
4KXJ6K,Contractor 12,Utility 4,Utility 4,604.0635563999999,-21.95262833,632.79,988.2767
VR8MDG,Contractor 12,Utility 4,Utility 4,1186.617141,34.67942076,,
SEHDPS1526388246,Contractor 39,Utility 3,Utility 9,0.0,0.0,2952.0,83.0
SEHDPS1526388421,Contractor 2,Utility 3,Utility 9,0.0,0.0,317.0,194.0
SEHDPS1526388427,Contractor 2,Utility 3,Utility 12,2450.3674300000002,40.76692136,2280.0,83.0
SEHDPS1526388424,Contractor 15,Utility 3,Utility 9,0.0,-42.89000505,1489.0,152.0
6WB9ES,Contractor 24,Utility 10,Utility 10,0.0,0.0,373.76,3609.613
5WWTLH,Contractor 17,Utility 4,Utility 4,2976.6646539999997,9.299579474,157.28,3529.895
47V3M4,Contractor 17,Utility 4,Utility 4,908.4104841,86.30037349999999,251.07,5106.096
QJ172K,Contractor 23,Utility 10,Utility 10,0.0,202.3937811,677.69,9443.142
G9V3JB,Contractor 17,Utility 15,Utility 15,0.0,0.0,130.56,4667.058
VNEDYO,Contractor 45,Utility 4,Utility 4,-882.1832927999999,-23.83504911,293.73,294.5486
V9TEW3,Contractor 41,Utility 4,Utility 4,-241.15342200000003,0.0,275.23,5756.448
NP6DQK,Contractor 44,Utility 10,Utility 10,-123.0974717,0.0,204.4,3070.633
0TNVR5,Contractor 13,Utility 4,Utility 4,4579.327602,0.0,427.19,2716.882
YKZ8WB,Contractor 44,Utility 4,Utility 4,952.1754297,0.0,460.99,2796.6
SEHDPS1526388336,Contractor 2,Utility 3,Utility 9,0.0,52.45006806,1762.0,215.0
SEHDPS1526388337,Contractor 2,Utility 3,Utility 9,-2583.90866,45.18565498,493.0,179.0
